,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
20,ASICS Gel Nimbus 25,Women's Shoes - White/White, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W13.html
21,ASICS Gel Nimbus 25,Women's Shoes - Black/Pure Silver, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W02.html
22,ASICS Gel Nimbus 25,Women's Shoes - Ink Teal/Lime Green, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W04.html
23,ASICS Gel Nimbus 25,Women's Shoes - Piedmont Grey/Silver, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W06.html
24,ASICS Gel Nimbus 25,Women's Shoes - Papaya/Dusty Purple, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W05.html
25,ASICS Gel Nimbus 25,Women's Shoes - Piedmont Grey/Rock, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W12.html
26,ASICS Gel Nimbus 25,Women's Shoes - Indigo Blue/Silver, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W03.html
27,ASICS Gel Nimbus 25,Women's Shoes - Black/Reborn Blue, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W11.html
28,ASICS Gel Nimbus 25,Women's Shoes - Cream/Mineral Beige, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W01.html
29,ASICS Gel Nimbus 25,Women's Shoes - Pink Rave/Pure Silver, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W10.html
30,ASICS Gel Nimbus 25,Women's Shoes - Nagino, $164.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W09.html
31,ASICS Gel Nimbus 25,Women's Shoes - Color Injection, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W19.html
32,ASICS Gel Nimbus 25,Women's Shoes - Lite-Show, $169.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W08.html
33,ASICS Gel Nimbus 25,Women's Shoes - Platinum, $179.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25W07.html
34,ASICS Gel Nimbus 24,Women's Shoes - Barely Rose/White, $79.88 $160.00* , Technologies  MIDSOLEFlytefoam Blast + offers a more responsive and overall protective underfoot experience.Rearfoot Gel Cushioning System uses a silicone-based gel for responsive shock absorption on impact.Ortholite X-55 sockliner provides a premium step-in feel.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is placed in critical areas of the outsole for exceptional durability and is also made with recycled materials.UPPEREngineered Mesh upper provides lightweight breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_24/descpage-AN24W2.html
35,ASICS Gel Nimbus 24,Women's Shoes - Black/Barely Rose, $89.88 $160.00* , Technologies  MIDSOLEFlytefoam Blast + offers a more responsive and overall protective underfoot experience.Rearfoot Gel Cushioning System uses a silicone-based gel for responsive shock absorption on impact.Ortholite X-55 sockliner provides a premium step-in feel.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is placed in critical areas of the outsole for exceptional durability and is also made with recycled materials.UPPEREngineered Mesh upper provides lightweight breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_24/descpage-AN24W7.html
36,ASICS Gel Nimbus 24,Women's Shoes - Black/Black, $79.88 $160.00* , Technologies  MIDSOLEFlytefoam Blast + offers a more responsive and overall protective underfoot experience.Rearfoot Gel Cushioning System uses a silicone-based gel for responsive shock absorption on impact.Ortholite X-55 sockliner provides a premium step-in feel.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is placed in critical areas of the outsole for exceptional durability and is also made with recycled materials.UPPEREngineered Mesh upper provides lightweight breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_24/descpage-AN24W9.html
37,ASICS Gel Nimbus 24,Women's Shoes - French Blue/Rose, $89.88 $160.00* , Technologies  MIDSOLEFlytefoam Blast + offers a more responsive and overall protective underfoot experience.Rearfoot Gel Cushioning System uses a silicone-based gel for responsive shock absorption on impact.Ortholite X-55 sockliner provides a premium step-in feel.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is placed in critical areas of the outsole for exceptional durability and is also made with recycled materials.UPPEREngineered Mesh upper provides lightweight breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_24/descpage-AN24W1.html
38,ASICS Gel Nimbus 24,Women's Shoes - Lite-Show, $59.88 $160.00* , Technologies  MIDSOLEFlytefoam Blast + offers a more responsive and overall protective underfoot experience.Rearfoot Gel Cushioning System uses a silicone-based gel for responsive shock absorption on impact.Ortholite X-55 sockliner provides a premium step-in feel.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is placed in critical areas of the outsole for exceptional durability and is also made with recycled materials.UPPEREngineered Mesh upper provides lightweight breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_24/descpage-AN24W10.html
39,ASICS Gel Nimbus 24,Women's Shoes - Black/Pure Silver, $89.88 $160.00* , Technologies  MIDSOLEFlytefoam Blast + offers a more responsive and overall protective underfoot experience.Rearfoot Gel Cushioning System uses a silicone-based gel for responsive shock absorption on impact.Ortholite X-55 sockliner provides a premium step-in feel.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is placed in critical areas of the outsole for exceptional durability and is also made with recycled materials.UPPEREngineered Mesh upper provides lightweight breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_24/descpage-AN24W8.html
40,ASICS Gel Nimbus 24,Women's Shoes - Piedmont Grey/Lime, $89.88 $160.00* , Technologies  MIDSOLEFlytefoam Blast + offers a more responsive and overall protective underfoot experience.Rearfoot Gel Cushioning System uses a silicone-based gel for responsive shock absorption on impact.Ortholite X-55 sockliner provides a premium step-in feel.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is placed in critical areas of the outsole for exceptional durability and is also made with recycled materials.UPPEREngineered Mesh upper provides lightweight breathability.  ,"[<div class=""col is-active"">Medium</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-WRDSH"">Roads&amp; Pavement</i><span>Roads&amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_24/descpage-AN24W6.html
