,title,sex,price,technology,best_use_range,best_use_surface,link_shoes
19,ASICS Novablast 3,Men's Shoes - LE Black/White, $149.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3LM2.html
20,ASICS Novablast 3,Men's Shoes - LE Indigo Blue/Island Blu, $149.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3LM1.html
21,ASICS Novablast 3,Men's Shoes - LE Whisper Green/Cilantro, $149.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFUPR"">Fast Runs</i><span>Fast Runs</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3/descpage-ANB3LM3.html
22,ASICS Novablast 3 TR,Men's Shoes - Nature Bathing/Olive, $144.95 ," Technologies  MIDSOLEFLYTEFOAM BLAST PLUS is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHAR rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERTongue Wing fit improves midfoot fit and reduces tongue slidingJacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MTSSTF"">Smooth Trails &amp; Fireroads</i><span>Smooth Trails &amp; Fireroads</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_3_TR/descpage-ANB3M06.html
23,ASICS Novablast 2,Men's Shoes - Green/Grey, $49.88 $130.00* ," Technologies  MIDSOLEFlytefoam Blast is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHARPLUS rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERDouble Jacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_2/descpage-ASNB2M2.html
24,ASICS Novablast 2,Men's Shoes - Metropolis/Clear Blue, $79.88 $130.00* ," Technologies  MIDSOLEFlytefoam Blast is a lightweight midsole foam that delivers responsive propulsion and a soft landing. OUTSOLEAHARPLUS rubber outsole has twice the abrasion resistance of ASICS traditional outsole rubber for improved durability and traction.UPPERDouble Jacquard Mesh Upper supports the foot while remaining highly breathable for a fast, premium running experience.  ","[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Novablast_2/descpage-ASNMS24.html
25,ASICS Gel Nimbus 25,Men's Shoes - Cream/Fawn, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25M01.html
26,ASICS Gel Nimbus 25,Men's Shoes - Lime Zest/White, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25M10.html
27,ASICS Gel Nimbus 25,Men's Shoes - Spice Latte/Black, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25M06.html
28,ASICS Gel Nimbus 25,Men's Shoes - White/Black, $159.95 , Technologies  MIDSOLEFLYTEFOAM BLAST PLUS ECO offers a more responsive and overall protective underfoot experience.Rearfoot Pure GEL Cushioning System uses a silicone-based gel for responsive shock absorption on impact.TRUSSTIC technology improves stability. OUTSOLEASICS LITE Rubber is added for exceptional durability and a lightweight construction.ASICS HIGH Abrasion Rubber is placed in critical areas of the outsole for exceptional durability.UPPEREngineered Knit Mesh upper provides a soft and breathable construction.Ortholite X-55 sockliner provides a premium step-in feel.Knit Tongue construction extends around the ankle for a luxurious feel and protection.Pull Tab makes getting the shoe on and off easy.  ,"[<div class=""col is-active"">High</div>, <div class=""col is-active"">Neutral</div>]","[<div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSHEDM"">All Around</i><span>All Around</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MSBFREC"">Cushioned Comfort</i><span>Cushioned Comfort</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MBUWALK"">Walking</i><span>Walking</span></div> </div>, <div class=""col-6 col-md-4 bestuse-type""> <div class=""row no-gutters""><i class=""icon is-lg icon-MRDSH"">Roads &amp; Pavement</i><span>Roads &amp; Pavement</span></div> </div>]",https://www.runningwarehouse.com/ASICS_Gel_Nimbus_25/descpage-AN25M07.html
