,title,brand,model,price,discount,discount_%,sex,colour,cushioning,stability,best_use_surface,midsole,outsole,upper,link_shoes
45,Altra Lone Peak 7,Altra,Lone Peak 7,150.0,112.5,75.0,Men's Shoes , Navy,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","Altra EGO is a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Natural Ride System (NRS) provide a more naural, foot-shaped zero-millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Design to closely follow along your foot for a more natural experience",no information,no information,https://www.runningwarehouse.com/Altra_Lone_Peak_7/descpage-ALP7M04.html
46,Altra Lone Peak 7,Altra,Lone Peak 7,150.0,112.5,75.0,Men's Shoes , Green/Teal,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","Altra EGO is a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Natural Ride System (NRS) provide a more naural, foot-shaped zero-millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Design to closely follow along your foot for a more natural experience",no information,no information,https://www.runningwarehouse.com/Altra_Lone_Peak_7/descpage-ALP7M03.html
47,Altra Lone Peak 7,Altra,Lone Peak 7,150.0,112.5,75.0,Men's Shoes , Red/Orange,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","Altra EGO is a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Natural Ride System (NRS) provide a more naural, foot-shaped zero-millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Design to closely follow along your foot for a more natural experience",no information,no information,https://www.runningwarehouse.com/Altra_Lone_Peak_7/descpage-ALP7M02.html
48,Altra Lone Peak 7,Altra,Lone Peak 7,150.0,112.5,75.0,Men's Shoes , Taupe,Medium,Neutral,"All Around,Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","Altra EGO is a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Natural Ride System (NRS) provide a more naural, foot-shaped zero-millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Design to closely follow along your foot for a more natural experience",no information,no information,https://www.runningwarehouse.com/Altra_Lone_Peak_7/descpage-ALP7M01.html
49,Altra Lone Peak ALL-WTHR Low 2,Altra,Lone Peak ALL-WTHR Low 2,180.0,135.0,75.0,Men's Shoes , Grey/Orange,Medium,Neutral,"Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","Altra EGO is a midsole compound designed for high energy return, providing high levels of durability and responsiveness.Natural Ride System (NRS) provide a more natural, foot-shaped zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Design to closely follow along your foot for a more natural experience",MaxTrac Outsole is an anatomically shaped sticky rubber that provides excellent grip and durability on rocky terrain.Stoneguard™ in-bedded to provide protection from rocks and any other debris.Trail Claw multi-directional patterned lugs under the forefoot and claws under the toes and heal to provide improved grip and stability on trails.,Streamlined Construction updated design for a lighter feel.Original Footshape Design  to provide the most comfortable and spacious fit.Water-Resistant Bootie keeps water out and keeps your feet dry.TPU Kick Plate additional protection in the forefoot  ,https://www.runningwarehouse.com/Altra_Lone_Peak_ALL-WTHR_Low_2/descpage-ALAL2M2.html
50,Altra Lone Peak ALL-WTHR Low 2,Altra,Lone Peak ALL-WTHR Low 2,180.0,135.0,75.0,Men's Shoes , Deep Teal,Medium,Neutral,"Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails",no information,no information,no information,https://www.runningwarehouse.com/Altra_Lone_Peak_ALL-WTHR_Low_2/descpage-ALAL2M1.html
51,Altra Lone Peak ALL-WTHR Mid 2,Altra,Lone Peak ALL-WTHR Mid 2,190.0,142.5,75.0,Men's Shoes , Dark Clay,Medium,Neutral,"Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","Altra EGO foam midsole compound is designed for high energy return, providing high levels of durability and responsiveness.Natural Ride System (NRS) provide a more natural, foot-shaped zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Design to closely follow along your foot for a more natural experience",Duratread Outsole is an anatomically shaped sticky rubber that provides excellent grip and durability on rocky terrain.Trail Claw multi-directional patterned lugs under the forefoot and claws under the toes and heal to provide improved grip and stability on trails.,Original Footshape Design  to provide the most comfortable and spacious fit.eVent Upperkeeps water out and keeps your feet dry.  ,https://www.runningwarehouse.com/Altra_Lone_Peak_ALL-WTHR_Mid_2/descpage-ALAM2M1.html
52,Altra Lone Peak ALL-WTHR Mid 2,Altra,Lone Peak ALL-WTHR Mid 2,190.0,142.5,75.0,Men's Shoes , Black,Medium,Neutral,"Hiking,Smooth Trails and Fireroads,Rocky and Technical Trails","Altra EGO foam midsole compound is designed for high energy return, providing high levels of durability and responsiveness.Natural Ride System (NRS) provide a more natural, foot-shaped zero millimeter heel to toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Natural Foot Design to closely follow along your foot for a more natural experience",Duratread Outsole is an anatomically shaped sticky rubber that provides excellent grip and durability on rocky terrain.Trail Claw multi-directional patterned lugs under the forefoot and claws under the toes and heal to provide improved grip and stability on trails.,Original Footshape Design  to provide the most comfortable and spacious fit.eVent Upperkeeps water out and keeps your feet dry.  ,https://www.runningwarehouse.com/Altra_Lone_Peak_ALL-WTHR_Mid_2/descpage-ALAM2M2.html
53,Altra VIA Olympus,Altra,VIA Olympus,169.95,0.0,0.0,Men's Shoes , Black/Orange,Maximal,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterOriginal Footshape is the fit that started it all. This is the roomiest of the 3 options accommodating those runners with higher volume feet  ,https://www.runningwarehouse.com/Altra_VIA_Olympus/descpage-ALVOM01.html
54,Altra VIA Olympus,Altra,VIA Olympus,169.95,0.0,0.0,Men's Shoes , Gray/Yellow,Maximal,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterOriginal Footshape is the fit that started it all. This is the roomiest of the 3 options accommodating those runners with higher volume feet  ,https://www.runningwarehouse.com/Altra_VIA_Olympus/descpage-ALVOM02.html
55,Altra VIA Olympus,Altra,VIA Olympus,169.95,0.0,0.0,Men's Shoes , Mineral Blue,Maximal,Neutral,"All Around,Cushioned Comfort,Walking,Roads and Pavement","EGO MAXcushioning is responsive and resilientInner Flexflex grooves system provides additional flexibility and cuts weight for increased performanceFoot Shape Toe Boxallows the shoe to move with the bones and tendons of the footNatural Ride System (NRS)design includes a more natural, foot-shaped last, zero millimeter heel-to-toe drop, and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement","FootPod Outsolefollows the natural construction of the human foot for a responsive ride, updated to improve flexibility through the gait cycle",Engineered Mesh Upperis more breathable and lighterOriginal Footshape is the fit that started it all. This is the roomiest of the 3 options accommodating those runners with higher volume feet  ,https://www.runningwarehouse.com/Altra_VIA_Olympus/descpage-ALVOM03.html
56,Altra Olympus 5,Altra,Olympus 5,170.0,127.5,75.0,Men's Shoes , Gray/Teal,Maximal,Neutral,"Cushioned Comfort,Hiking,Rocky and Technical Trails","Inner Flex underfoot groove system provides additional flexibility and cuts weight for increased performance.Original Footshape design includes more natural, foot-shaped last and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Balanced Cushioningplaces your heel and forefoot at the same height from the ground to encourage a low-impact running form.Compression Molded EVAfor resilient underfoot protection.","Vibram Megagrip Outsole is made from a tough, durable compound that gives exceptional grip on trails.",Engineered Mesh offers increased breathability and durability.Premium Toungefor a tailored locked-in feel.4-point GaiterTrap uses a hook-and-loop tab that allows for easy donning of a gaiter.Original Footshapeis the fit that started it all. This is the roomiest of the 3 options accommodating those runners with higher volume feet.  ,https://www.runningwarehouse.com/Altra_Olympus_5/descpage-ALOY5M1.html
57,Altra Olympus 5,Altra,Olympus 5,170.0,127.5,75.0,Men's Shoes , Brown,Maximal,Neutral,"Cushioned Comfort,Hiking,Rocky and Technical Trails","Inner Flex underfoot groove system provides additional flexibility and cuts weight for increased performance.Original Footshape design includes more natural, foot-shaped last and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Balanced Cushioningplaces your heel and forefoot at the same height from the ground to encourage a low-impact running form.Compression Molded EVAfor resilient underfoot protection.","Vibram Megagrip Outsole is made from a tough, durable compound that gives exceptional grip on trails.",Engineered Mesh offers increased breathability and durability.Premium Toungefor a tailored locked-in feel.4-point GaiterTrap uses a hook-and-loop tab that allows for easy donning of a gaiter.Original Footshapeis the fit that started it all. This is the roomiest of the 3 options accommodating those runners with higher volume feet.  ,https://www.runningwarehouse.com/Altra_Olympus_5/descpage-ALOY5M3.html
58,Altra Olympus 5,Altra,Olympus 5,170.0,127.5,75.0,Men's Shoes , Black/Gray,Maximal,Neutral,"Cushioned Comfort,Hiking,Rocky and Technical Trails","Inner Flex underfoot groove system provides additional flexibility and cuts weight for increased performance.Original Footshape design includes more natural, foot-shaped last and metatarsal-specific shapes in the outsole to assist in proper foot mechanics and allow for more natural foot movement.Balanced Cushioningplaces your heel and forefoot at the same height from the ground to encourage a low-impact running form.Compression Molded EVAfor resilient underfoot protection.","Vibram Megagrip Outsole is made from a tough, durable compound that gives exceptional grip on trails.",Engineered Mesh offers increased breathability and durability.Premium Toungefor a tailored locked-in feel.4-point GaiterTrap uses a hook-and-loop tab that allows for easy donning of a gaiter.Original Footshapeis the fit that started it all. This is the roomiest of the 3 options accommodating those runners with higher volume feet.  ,https://www.runningwarehouse.com/Altra_Olympus_5/descpage-ALOY5M2.html
